2026-03-12 17:48:49.204 | INFO     | myoconverter.O2MPipeline:O2MPipeline:55 - Start the conversion pipeline for : tugofwar
2026-03-12 17:48:49.760 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMomentArms:168 - Muscle: muscle1
2026-03-12 17:48:49.762 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMomentArms:168 - Muscle: muscle2
2026-03-12 17:48:49.765 | INFO     | myoconverter.conversion_steps.O2MStep2:__init__:173 - Finished cvt2 initialize
2026-03-12 17:48:49.766 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:206 - Started step 2 conversion - cvt2.
2026-03-12 17:48:49.767 | INFO     | myoconverter.conversion_steps.O2MStep2:optMomentArms:191 - Running MA optimization with the given muscle list one by one
2026-03-12 17:48:49.767 | INFO     | myoconverter.conversion_steps.O2MStep2:optMomentArms:195 - Muscle : muscle1 
2026-03-12 17:48:49.770 | INFO     | myoconverter.conversion_steps.O2MStep2:optMomentArms:208 -     At joints: block_tz
2026-03-12 17:48:49.772 | INFO     | myoconverter.conversion_steps.O2MStep2:optMomentArms:220 -     MA errors between Osim and Mjc models are smaller than throshold, optimization skipped
2026-03-12 17:48:49.773 | INFO     | myoconverter.conversion_steps.O2MStep2:optMomentArms:195 - Muscle : muscle2 
2026-03-12 17:48:49.774 | INFO     | myoconverter.conversion_steps.O2MStep2:optMomentArms:208 -     At joints: block_tz
2026-03-12 17:48:49.776 | INFO     | myoconverter.conversion_steps.O2MStep2:optMomentArms:220 -     MA errors between Osim and Mjc models are smaller than throshold, optimization skipped
2026-03-12 17:48:49.778 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:208 - Finished step 2 conversion - cvt2.
2026-03-12 17:48:49.779 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:214 - Started step 2 validation - val2.
2026-03-12 17:48:50.143 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:216 - Finished step 2 validation - val2.
2026-03-12 17:48:50.145 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:239 - convert=True, start step 3 from xxx_cvt2
2026-03-12 17:48:50.154 | INFO     | myoconverter.conversion_steps.O2MStep3:__init__:96 - Overwrite command confirmed
2026-03-12 17:48:50.155 | INFO     | myoconverter.conversion_steps.O2MStep3:__init__:97 - Generating force map data from OsimMuscleStates, may take a while
2026-03-12 17:48:50.156 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getWrapingCoords:65 - Extract the joints that muscle wrapped over from Osim model
2026-03-12 17:48:50.160 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMuscleForceMaps:267 - Calculate muscle force curves from Osim model
2026-03-12 17:48:50.161 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMuscleForceMaps:272 - Muscle: muscle1
2026-03-12 17:48:50.165 | INFO     | myoconverter.optimization.model_states.OsimMuscleStates:getMuscleForceMaps:272 - Muscle: muscle2
2026-03-12 17:48:50.169 | INFO     | myoconverter.conversion_steps.O2MStep3:__init__:195 - Finished cvt3 initialize ...
2026-03-12 17:48:50.171 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:276 - Started step 3 conversion - cvt3.
2026-03-12 17:48:50.171 | INFO     | myoconverter.conversion_steps.O2MStep3:optMuscleForce:208 - Running MF optimization with the given muscle list one by one
2026-03-12 17:48:50.175 | INFO     | myoconverter.conversion_steps.O2MStep3:optMuscleForce:273 - Muscle : muscle1 
2026-03-12 17:49:32.027 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:159 -         Using multiprocessing for muscle force optimization
2026-03-12 17:49:32.047 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 0 ; 0 percentage similarities; Best obj: 0.35471
2026-03-12 17:49:32.067 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 1 ; 1 percentage similarities; Best obj: 0.35471
2026-03-12 17:49:32.087 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 2 ; 1 percentage similarities; Best obj: 0.35471
2026-03-12 17:49:32.103 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 3 ; 1 percentage similarities; Best obj: 0.35471
2026-03-12 17:49:32.120 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 4 ; 1 percentage similarities; Best obj: 0.35471
2026-03-12 17:49:32.138 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 5 ; 1 percentage similarities; Best obj: 0.35471
2026-03-12 17:49:32.156 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 6 ; 2 percentage similarities; Best obj: 0.34742
2026-03-12 17:49:32.174 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 7 ; 2 percentage similarities; Best obj: 0.34079
2026-03-12 17:49:32.195 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 8 ; 1 percentage similarities; Best obj: 0.32522
2026-03-12 17:49:32.213 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 9 ; 1 percentage similarities; Best obj: 0.32263
2026-03-12 17:49:32.231 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 10 ; 1 percentage similarities; Best obj: 0.32213
2026-03-12 17:49:32.248 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 11 ; 2 percentage similarities; Best obj: 0.32201
2026-03-12 17:49:32.266 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 12 ; 4 percentage similarities; Best obj: 0.3211
2026-03-12 17:49:32.285 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 13 ; 4 percentage similarities; Best obj: 0.32089
2026-03-12 17:49:32.302 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 14 ; 4 percentage similarities; Best obj: 0.32021
2026-03-12 17:49:32.319 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 15 ; 6 percentage similarities; Best obj: 0.32004
2026-03-12 17:49:32.337 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 16 ; 8 percentage similarities; Best obj: 0.32001
2026-03-12 17:49:32.353 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 17 ; 14 percentage similarities; Best obj: 0.31991
2026-03-12 17:49:32.371 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 18 ; 26 percentage similarities; Best obj: 0.31988
2026-03-12 17:49:32.372 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:205 -         Break the optimization, since certain number of similar particles reached
2026-03-12 17:49:33.347 | INFO     | myoconverter.conversion_steps.O2MStep3:optMuscleForce:273 - Muscle : muscle2 
2026-03-12 17:50:14.764 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:159 -         Using multiprocessing for muscle force optimization
2026-03-12 17:50:14.781 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 0 ; 0 percentage similarities; Best obj: 0.40371
2026-03-12 17:50:14.799 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 1 ; 1 percentage similarities; Best obj: 0.33984
2026-03-12 17:50:14.817 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 2 ; 1 percentage similarities; Best obj: 0.3308
2026-03-12 17:50:14.834 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 3 ; 1 percentage similarities; Best obj: 0.3308
2026-03-12 17:50:14.853 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 4 ; 1 percentage similarities; Best obj: 0.3308
2026-03-12 17:50:14.871 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 5 ; 1 percentage similarities; Best obj: 0.3308
2026-03-12 17:50:14.889 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 6 ; 1 percentage similarities; Best obj: 0.3308
2026-03-12 17:50:14.908 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 7 ; 1 percentage similarities; Best obj: 0.3308
2026-03-12 17:50:14.923 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 8 ; 1 percentage similarities; Best obj: 0.3308
2026-03-12 17:50:14.944 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 9 ; 1 percentage similarities; Best obj: 0.3308
2026-03-12 17:50:14.964 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 10 ; 1 percentage similarities; Best obj: 0.3308
2026-03-12 17:50:14.980 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 11 ; 1 percentage similarities; Best obj: 0.33002
2026-03-12 17:50:14.998 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 12 ; 4 percentage similarities; Best obj: 0.32824
2026-03-12 17:50:15.015 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 13 ; 4 percentage similarities; Best obj: 0.32679
2026-03-12 17:50:15.036 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 14 ; 4 percentage similarities; Best obj: 0.32611
2026-03-12 17:50:15.053 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 15 ; 4 percentage similarities; Best obj: 0.32571
2026-03-12 17:50:15.071 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 16 ; 6 percentage similarities; Best obj: 0.32501
2026-03-12 17:50:15.089 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 17 ; 8 percentage similarities; Best obj: 0.32327
2026-03-12 17:50:15.111 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 18 ; 9 percentage similarities; Best obj: 0.32197
2026-03-12 17:50:15.128 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 19 ; 9 percentage similarities; Best obj: 0.32155
2026-03-12 17:50:15.144 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 20 ; 11 percentage similarities; Best obj: 0.32146
2026-03-12 17:50:15.162 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 21 ; 14 percentage similarities; Best obj: 0.32136
2026-03-12 17:50:15.181 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 22 ; 15 percentage similarities; Best obj: 0.32107
2026-03-12 17:50:15.199 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 23 ; 22 percentage similarities; Best obj: 0.321
2026-03-12 17:50:15.218 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:197 -         PSO iteration: 24 ; 38 percentage similarities; Best obj: 0.32065
2026-03-12 17:50:15.220 | INFO     | myoconverter.optimization.utils.UtilsForceOpt:fmOptPSO_cust:205 -         Break the optimization, since certain number of similar particles reached
2026-03-12 17:50:16.293 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:278 - Finished step 3 conversion - cvt3.
2026-03-12 17:50:16.295 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:284 - Started step 3 validation - val3.
2026-03-12 17:50:16.610 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:286 - Finished step 3 validation - val3.
2026-03-12 17:50:16.612 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:297 - Generating pdf report based on the validation results.
2026-03-12 17:50:16.613 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:298 -    This may take a while, suggest to do this after all validation steps...
2026-03-12 17:50:16.620 | INFO     | myoconverter.utils.generate_pdf:add_step1_plots:155 -    Adding vlt1 results.
2026-03-12 17:50:16.625 | INFO     | myoconverter.utils.generate_pdf:add_step2_plots:236 -    Adding vlt2 results.
2026-03-12 17:50:19.230 | INFO     | myoconverter.utils.generate_pdf:add_step3_plots:279 -    Adding vlt3 results.
